order,contents,kind,manuscript
4.3.3.1.65,בשדה,word,K
141rB.9,lb,ms_layout_line_break,K
4.3.3.1.66,הלבן,word,K
4.3.3.1.67,אבל,word,K
4.3.3.1.68,בשדה,word,K
4.3.3.1.69,האילן,word,K
4.3.3.1.70,כנס,word,K
4.3.3.1.71,את,word,K
141rB.10,lb,ms_layout_line_break,K
4.3.3.1.72,תבואתו,word,K
4.3.3.1.73,ומסק,word,K
4.3.3.1.74,את,word,K
4.3.3.1.75,זתיו,word,K
4.3.3.1.76,כנס,word,K
4.3.3.1.77,את,word,K
4.3.3.1.78,קו[י]צו,word,K
141rB.11,lb,ms_layout_line_break,K
4.3.3.1.79,הרי,word,K
4.3.3.1.80,אלו,word,K
4.3.3.1.81,שלש,word,K
4.3.3.1.82,שנים,word,K
4.3.3.2,ab,milestone,K
4.3.3.2.1,שלש,word,K
4.3.3.2.2,ארצות,word,K
141rB.12,lb,ms_layout_line_break,K
4.3.3.2.3,לחזקה,word,K
4.3.3.2.4,יהודה,word,K
4.3.3.2.5,ועבר,word,K
4.3.3.2.6,הירדן,word,K
4.3.3.2.7,וגליל,word,K
4.3.3.2.8,היה,word,K
141rB.13,lb,ms_layout_line_break,K
4.3.3.2.9,ביהודה,word,K
4.3.3.2.10,והחזיק,word,K
4.3.3.2.11,בגליל,word,K
4.3.3.2.12,בגליל,word,K
4.3.3.2.13,והחזיק,word,K
141rB.14,lb,ms_layout_line_break,K
4.3.3.2.14,ביהודה,word,K
4.3.3.2.15,אינה,word,K
4.3.3.2.16,חזקה,word,K
4.3.3.2.17,עד,word,K
4.3.3.2.18,שתהא,word,K
4.3.3.2.19,עמו,word,K
141rB.15,lb,ms_layout_line_break,K
4.3.3.2.20,במדינה,word,K
4.3.3.2.21,אמ׳,word,K
4.3.3.2.22,ר׳,word,K
4.3.3.2.23,יהודה,word,K
4.3.3.2.24,לא,word,K
4.3.3.2.25,אמרו,word,K
4.3.3.2.26,שלש,word,K
141rB.16,lb,ms_layout_line_break,K
4.3.3.2.27,שנים,word,K
4.3.3.2.28,אלא,word,K
4.3.3.2.29,כדי,word,K
4.3.3.2.30,שיהא,word,K
4.3.3.2.31,באספניא,word,K
4.3.3.2.32,יחזיק,word,K
141rB.17,lb,ms_layout_line_break,K
4.3.3.2.33,שנה,word,K
4.3.3.2.34,וילכו,word,K
4.3.3.2.35,<כ>ויודיעהו,word,K
4.3.3.2.36,שנה,word,K
4.3.3.2.37,ויבואו,word,K
141rB.18,lb,ms_layout_line_break,K
4.3.3.2.38,שנה,word,K
4.3.3.2.39,אחרת,word,K
4.3.3.3,ab,milestone,K
4.3.3.3.1,כל,word,K
4.3.3.3.2,<חזקה,word,K
4.3.3.3.3,שאין,word,K
141rB.19,lb,ms_layout_line_break,K
4.3.3.3.4,עמה,word,K
4.3.3.3.5,טענה,word,K
4.3.3.3.6,אינן[ה],word,K
4.3.3.3.7,חזקה,word,K
4.3.3.3.8,אמ׳,word,K
4.3.3.3.9,לו,word,K
4.3.3.3.10,מה,word,K
4.3.3.3.11,את,word,K
141rB.20,lb,ms_layout_line_break,K
4.3.3.3.12,עושה,word,K
4.3.3.3.13,בתוך,word,K
4.3.3.3.14,שלי,word,K
4.3.3.3.15,שלא,word,K
4.3.3.3.16,אמ׳,word,K
4.3.3.3.17,לי,word,K
4.3.3.3.18,אדם,word,K
141rB.21,lb,ms_layout_line_break,K
4.3.3.3.19,דבר,word,K
4.3.3.3.20,אינה,word,K
4.3.3.3.21,חזקה,word,K
4.3.3.3.22,שמכרתה,word,K
4.3.3.3.23,לי,word,K
4.3.3.3.24,שנתתה,word,K
4.3.3.3.25,לי,word,K
141rB.22,lb,ms_layout_line_break,K
4.3.3.3.26,מתנה,word,K
4.3.3.3.27,הרי,word,K
4.3.3.3.28,ז(ה)[ו],word,K
4.3.3.3.29,חזקה,word,K
4.3.3.3.30,והבא,word,K
4.3.3.3.31,משם,word,K
4.3.3.3.32,ירושה,word,K
141rB.23,lb,ms_layout_line_break,K
4.3.3.3.33,אינו,word,K
4.3.3.3.34,צריך,word,K
4.3.3.3.35,טענה,word,K
4.3.3.3.36,השותפים,word,K
141rB.24,lb,ms_layout_line_break,K
4.3.3.3.37,והאריסים,word,K
4.3.3.3.38,והאפיטרופים,word,K
4.3.3.3.39,אין,word,K
4.3.3.3.40,להם,word,K
141rB.25,lb,ms_layout_line_break,K
4.3.3.3.41,חזקה,word,K
4.3.3.3.42,אין,word,K
4.3.3.3.43,לאיש,word,K
4.3.3.3.44,חזקה,word,K
4.3.3.3.45,בניכסי,word,K
4.3.3.3.46,אשתו,word,K
141rB.26,lb,ms_layout_line_break,K
4.3.3.3.47,ולא,word,K
4.3.3.3.48,לאשה,word,K
4.3.3.3.49,בנכסי,word,K
4.3.3.3.50,בעלה,word,K
4.3.3.3.51,ולא,word,K
4.3.3.3.52,האב,word,K
141rB.27,lb,ms_layout_line_break,K
4.3.3.3.53,בנכסי,word,K
4.3.3.3.54,הבן,word,K
4.3.3.3.55,ולא,word,K
4.3.3.3.56,הבן,word,K
4.3.3.3.57,בנכסי,word,K
4.3.3.3.58,האב,word,K
4.3.3.3.59,במי,word,K
141rB.28,lb,ms_layout_line_break,K
4.3.3.3.60,דברים,word,K
4.3.3.3.61,אמורין,word,K
4.3.3.3.62,במחזיק,word,K
4.3.3.3.63,אבל,word,K
4.3.3.3.64,בנותן,word,K
141rB.29,lb,ms_layout_line_break,K
4.3.3.3.65,מתנה,word,K
4.3.3.3.66,והאחים,word,K
4.3.3.3.67,שיחלוקו,word,K
4.3.3.3.68,והמחזיק,word,K
141vA,cb,ms_structure_new_column,K
141vA.1,lb,ms_layout_line_break,K
4.3.3.3.69,בנכסי,word,K
4.3.3.3.70,הגר,word,K
4.3.3.3.71,נעל,word,K
4.3.3.3.72,גדר,word,K
4.3.3.3.73,פרץ,word,K
4.3.3.3.74,כל,word,K
4.3.3.3.75,שהוא,word,K
4.3.3.3.76,הרי,word,K
141vA.2,lb,ms_layout_line_break,K
4.3.3.3.77,זו,word,K
4.3.3.3.78,חזקה,word,K
4.3.3.4,ab,milestone,K
4.3.3.4.1,שנים,word,K
4.3.3.4.2,מעידים,word,K
4.3.3.4.3,אותו,word,K
141vA.3,lb,ms_layout_line_break,K
4.3.3.4.4,שאכלה,word,K
4.3.3.4.5,שלוש,word,K
4.3.3.4.6,שנים,word,K
4.3.3.4.7,נימצאו,word,K
4.3.3.4.8,זוממים,word,K
141vA.4,lb,ms_layout_line_break,K
4.3.3.4.9,משלמים,word,K
4.3.3.4.10,לו,word,K
4.3.3.4.11,את,word,K
4.3.3.4.12,הכל,word,K
4.3.3.4.13,שנים,word,K
4.3.3.4.14,בראשונה,word,K
141vA.5,lb,ms_layout_line_break,K
4.3.3.4.15,ושנים,word,K
4.3.3.4.16,בשנייה,word,K
4.3.3.4.17,ושנים,word,K
4.3.3.4.18,בשלישית,word,K
141vA.6,lb,ms_layout_line_break,K
4.3.3.4.19,משלים,word,K
4.3.3.4.20,ביניהן,word,K
4.3.3.4.21,שלשה,word,K
4.3.3.4.22,אחין,word,K
4.3.3.4.23,ואחד,word,K
141vA.7,lb,ms_layout_line_break,K
4.3.3.4.24,מיצטרף,word,K
4.3.3.4.25,עמהן,word,K
4.3.3.4.26,הרי,word,K
4.3.3.4.27,אלו,word,K
4.3.3.4.28,שלש,word,K
4.3.3.4.29,עדיות,word,K
141vA.8,lb,ms_layout_line_break,K
4.3.3.4.30,והן,word,K
4.3.3.4.31,עדות,word,K
4.3.3.4.32,אחת,word,K
4.3.3.5,ab,milestone,K
4.3.3.5.1,אלו,word,K
4.3.3.5.2,דברים,word,K
4.3.3.5.3,שיש,word,K
141vA.9,lb,ms_layout_line_break,K
4.3.3.5.4,להן,word,K
4.3.3.5.5,חזקה,word,K
4.3.3.5.6,ואלו,word,K
4.3.3.5.7,אין,word,K
4.3.3.5.8,להן,word,K
4.3.3.5.9,חזקה,word,K
4.3.3.5.10,היה,word,K
141vA.10,lb,ms_layout_line_break,K
4.3.3.5.11,מעמיד,word,K
4.3.3.5.12,בהמה,word,K
4.3.3.5.13,בחצר,word,K
4.3.3.5.14,מעמיד,word,K
4.3.3.5.15,תנור,word,K
141vA.11,lb,ms_layout_line_break,K
4.3.3.5.16,וכירים,word,K
4.3.3.5.17,וריחיים,word,K
4.3.3.5.18,ומגדל,word,K
4.3.3.5.19,תרנ(ו)גלים,word,K
4.3.3.5.20,ונותן,word,K
141vA.12,lb,ms_layout_line_break,K
4.3.3.5.21,זיבלו,word,K
4.3.3.5.22,בחצר,word,K
4.3.3.5.23,אינה,word,K
4.3.3.5.24,חזקה,word,K
4.3.3.5.25,אבל,word,K
4.3.3.5.26,עשה,word,K
141vA.13,lb,ms_layout_line_break,K
4.3.3.5.27,מחיצה,word,K
4.3.3.5.28,לבהמתו,word,K
4.3.3.5.29,גבוה,word,K
4.3.3.5.30,עשרה,word,K
4.3.3.5.31,טפחין,word,K
141vA.14,lb,ms_layout_line_break,K
4.3.3.5.32,וכן,word,K
4.3.3.5.33,לתנור,word,K
4.3.3.5.34,וכן,word,K
4.3.3.5.35,לכיריים,word,K
4.3.3.5.36,וכן,word,K
4.3.3.5.37,לריחים,word,K
141vA.15,lb,ms_layout_line_break,K
4.3.3.5.38,הכניס,word,K
4.3.3.5.39,ת(ו)רנגלין,word,K
4.3.3.5.40,לתוך,word,K
4.3.3.5.41,הבית,word,K
4.3.3.5.42,[ו]עשה,word,K
141vA.16,lb,ms_layout_line_break,K
4.3.3.5.43,מקום,word,K
4.3.3.5.44,לזיבלו,word,K
4.3.3.5.45,עמוק,word,K
4.3.3.5.46,שלושה,word,K
4.3.3.5.47,או,word,K
4.3.3.5.48,גבוה,word,K
141vA.17,lb,ms_layout_line_break,K
4.3.3.5.49,שלושה,word,K
4.3.3.5.50,הרי,word,K
4.3.3.5.51,זו,word,K
4.3.3.5.52,חזקה,word,K
4.3.3.6,ab,milestone,K
4.3.3.6.1,המרזב,word,K
4.3.3.6.2,אין,word,K
141vA.18,lb,ms_layout_line_break,K
4.3.3.6.3,לו,word,K
4.3.3.6.4,חזקה,word,K
4.3.3.6.5,<ויש,word,K
4.3.3.6.6,למקומו,word,K
4.3.3.6.7,חזקה,word,K
141vA.19,lb,ms_layout_line_break,K
4.3.3.6.8,המזחילא,word,K
4.3.3.6.9,יש,word,K
4.3.3.6.10,לה,word,K
4.3.3.6.11,חזקה,word,K
4.3.3.6.12,סולם,word,K
4.3.3.6.13,מצרי,word,K
141vA.20,lb,ms_layout_line_break,K
4.3.3.6.14,אין,word,K
4.3.3.6.15,לו,word,K
4.3.3.6.16,חזקה,word,K
4.3.3.6.17,חלון,word,K
4.3.3.6.18,מצרית,word,K
4.3.3.6.19,אין,word,K
4.3.3.6.20,לה,word,K
141vA.21,lb,ms_layout_line_break,K
4.3.3.6.21,ולצורית,word,K
4.3.3.6.22,יש,word,K
4.3.3.6.23,לה,word,K
4.3.3.6.24,חזקה,word,K
4.3.3.6.25,איז(ה)[ו],word,K
4.3.3.6.26,היא,word,K
4.3.3.6.27,חלון,word,K
141vA.22,lb,ms_layout_line_break,K
4.3.3.6.28,מצרית,word,K
4.3.3.6.29,כל,word,K
4.3.3.6.30,שאין,word,K
4.3.3.6.31,ראשו,word,K
4.3.3.6.32,שלאדם,word,K
4.3.3.6.33,יכול,word,K
141vA.23,lb,ms_layout_line_break,K
4.3.3.6.34,ליכנס,word,K
4.3.3.6.35,לתוכה,word,K
4.3.3.6.36,ר׳,word,K
4.3.3.6.37,יהודה,word,K
4.3.3.6.38,אומ׳,word,K
4.3.3.6.39,אם,word,K
4.3.3.6.40,יש,word,K
141vA.24,lb,ms_layout_line_break,K
4.3.3.6.41,לה,word,K
4.3.3.6.42,מלבן,word,K
4.3.3.6.43,אף,word,K
4.3.3.6.44,על,word,K
4.3.3.6.45,פי,word,K
4.3.3.6.46,שאין,word,K
4.3.3.6.47,ראשו,word,K
4.3.3.6.48,של,word,K
141vA.25,lb,ms_layout_line_break,K
4.3.3.6.49,אדם,word,K
4.3.3.6.50,יכול,word,K
4.3.3.6.51,ליכנס,word,K
4.3.3.6.52,לתוכה,word,K
4.3.3.6.53,הרי,word,K
4.3.3.6.54,זו,word,K
4.3.3.6.55,חזקה,word,K
141vA.26,lb,ms_layout_line_break,K
4.3.3.6.56,זיז,word,K
4.3.3.6.57,עד,word,K
4.3.3.6.58,טפח,word,K
4.3.3.6.59,יש,word,K
4.3.3.6.60,לו,word,K
4.3.3.6.61,חזקה,word,K
4.3.3.6.62,ויכול,word,K
141vA.27,lb,ms_layout_line_break,K
4.3.3.6.63,למחות,word,K
4.3.3.6.64,פחות,word,K
4.3.3.6.65,מטפח,word,K
4.3.3.6.66,אין,word,K
4.3.3.6.67,לו,word,K
4.3.3.6.68,חזקה,word,K
4.3.3.6.69,ואינו,word,K
141vA.28,lb,ms_layout_line_break,K
4.3.3.6.70,יכול,word,K
4.3.3.6.71,למחות,word,K
4.3.3.7,ab,milestone,K
4.3.3.7.1,לא,word,K
4.3.3.7.2,יפתח,word,K
4.3.3.7.3,אדם,word,K
4.3.3.7.4,חלונותיו,word,K
141vA.29,lb,ms_layout_line_break,K
4.3.3.7.5,לחצר,word,K
4.3.3.7.6,שותפים,word,K
4.3.3.7.7,לקח,word,K
4.3.3.7.8,בית,word,K
4.3.3.7.9,בחצר,word,K
141vB,cb,ms_structure_new_column,K
141vB.1,lb,ms_layout_line_break,K
4.3.3.7.10,אחרת,word,K
4.3.3.7.11,לא,word,K
4.3.3.7.12,יפתחינו,word,K
4.3.3.7.13,לחצר,word,K
4.3.3.7.14,שותפין,word,K
141vB.2,lb,ms_layout_line_break,K
4.3.3.7.15,בנה,word,K
4.3.3.7.16,עלייה,word,K
4.3.3.7.17,על,word,K
4.3.3.7.18,גבי,word,K
4.3.3.7.19,ביתו,word,K
4.3.3.7.20,לא,word,K
4.3.3.7.21,יפתחינה,word,K
141vB.3,lb,ms_layout_line_break,K
4.3.3.7.22,לחצר,word,K
4.3.3.7.23,שותפין,word,K
4.3.3.7.24,אלא,word,K
4.3.3.7.25,אם,word,K
4.3.3.7.26,רצה,word,K
4.3.3.7.27,בונה,word,K
141vB.4,lb,ms_layout_line_break,K
4.3.3.7.28,חדר,word,K
4.3.3.7.29,ליפנים,word,K
4.3.3.7.30,מביתו,word,K
4.3.3.7.31,ובונה,word,K
4.3.3.7.32,עלייה,word,K
4.3.3.7.33,על,word,K
141vB.5,lb,ms_layout_line_break,K
4.3.3.7.34,גבי,word,K
4.3.3.7.35,ביתו,word,K
4.3.3.7.36,ופותחה,word,K
4.3.3.7.37,לתוך,word,K
4.3.3.7.38,ביתו,word,K
4.3.3.7.39,לא,word,K
141vB.6,lb,ms_layout_line_break,K
4.3.3.7.40,יפתח,word,K
4.3.3.7.41,אדם,word,K
4.3.3.7.42,לחצר,word,K
4.3.3.7.43,שותפין,word,K
4.3.3.7.44,פתח,word,K
4.3.3.7.45,כנגד,word,K
141vB.7,lb,ms_layout_line_break,K
4.3.3.7.46,פתח,word,K
4.3.3.7.47,וחלון,word,K
4.3.3.7.48,כנגד,word,K
4.3.3.7.49,חלון,word,K
4.3.3.7.50,היה,word,K
4.3.3.7.51,קטן,word,K
4.3.3.7.52,לא,word,K
141vB.8,lb,ms_layout_line_break,K
4.3.3.7.53,יעשינו,word,K
4.3.3.7.54,גדול,word,K
4.3.3.7.55,אחד,word,K
4.3.3.7.56,לא,word,K
4.3.3.7.57,יעשינו,word,K
4.3.3.7.58,שנים,word,K
4.3.3.7.59,אבל,word,K
141vB.9,lb,ms_layout_line_break,K
4.3.3.7.60,פותיח,word,K
4.3.3.7.61,הוא,word,K
4.3.3.7.62,לרשות,word,K
4.3.3.7.63,הרבים,word,K
4.3.3.7.64,פתח,word,K
4.3.3.7.65,כנגד,word,K
141vB.10,lb,ms_layout_line_break,K
4.3.3.7.66,פתח,word,K
4.3.3.7.67,וחלון,word,K
4.3.3.7.68,כנגד,word,K
4.3.3.7.69,חלון,word,K
4.3.3.7.70,היה,word,K
4.3.3.7.71,קטן,word,K
4.3.3.7.72,עושה,word,K
141vB.11,lb,ms_layout_line_break,K
4.3.3.7.73,אתו,word,K
4.3.3.7.74,גדול,word,K
4.3.3.7.75,אחד,word,K
4.3.3.7.76,עושה,word,K
4.3.3.7.77,אתו,word,K
4.3.3.7.78,שנים,word,K
4.3.3.8,ab,milestone,K
141vB.12,lb,ms_layout_line_break,K
4.3.3.8.1,אין,word,K
4.3.3.8.2,עושין,word,K
4.3.3.8.3,חלל,word,K
4.3.3.8.4,תחת,word,K
4.3.3.8.5,רשות,word,K
4.3.3.8.6,הרבים,word,K
141vB.13,lb,ms_layout_line_break,K
4.3.3.8.7,בורות,word,K
4.3.3.8.8,שיחים,word,K
4.3.3.8.9,ומערות,word,K
4.3.3.8.10,ר׳,word,K
4.3.3.8.11,אליעזר,word,K
4.3.3.8.12,מתיר,word,K
141vB.14,lb,ms_layout_line_break,K
4.3.3.8.13,כדי,word,K
4.3.3.8.14,שתהא,word,K
4.3.3.8.15,עגלה,word,K
4.3.3.8.16,מהלכת,word,K
4.3.3.8.17,טעונה,word,K
141vB.15,lb,ms_layout_line_break,K
4.3.3.8.18,אבנים,word,K
4.3.3.8.19,אין,word,K
4.3.3.8.20,מוציאין,word,K
4.3.3.8.21,זיזין,word,K
4.3.3.8.22,ובצוצריות,word,K
141vB.16,lb,ms_layout_line_break,K
4.3.3.8.23,לרשות,word,K
4.3.3.8.24,הרבים,word,K
4.3.3.8.25,אלא,word,K
4.3.3.8.26,אם,word,K
4.3.3.8.27,רצה,word,K
4.3.3.8.28,כונס,word,K
4.3.3.8.29,לתוך,word,K
141vB.17,lb,ms_layout_line_break,K
4.3.3.8.30,שלו,word,K
4.3.3.8.31,ומוציא,word,K
4.3.3.8.32,לקח,word,K
4.3.3.8.33,חצר,word,K
4.3.3.8.34,ובה,word,K
4.3.3.8.35,זיזין,word,K
141vB.18,lb,ms_layout_line_break,K
4.3.3.8.36,ובצוצטריות,word,K
4.3.3.8.37,הרי,word,K
4.3.3.8.38,זו,word,K
4.3.3.8.39,כחזקתה,word,K
141vB.19,lb,ms_layout_line_break,K
4.3.3.T,trailer,paratext,K
4.3.3.T.1,פר׳,paratext,K
4.3.3.T.2,כ׳ג׳,paratext,K
4.3.3.T.3,הל׳,paratext,K
4.3.3.T.4,י׳ב׳,paratext,K
4.3.4,div3,ms_text_structure_chapter,K
141vB.20,lb,ms_layout_line_break,K
4.3.4.1,ab,milestone,K
4.3.4.1.1,המוכר,word,K
4.3.4.1.2,את,word,K
4.3.4.1.3,הבית,word,K
4.3.4.1.4,לא,word,K
4.3.4.1.5,מכר,word,K
4.3.4.1.6,את,word,K
4.3.4.1.7,היציע,word,K
4.3.4.1.8,אף,word,K
141vB.21,lb,ms_layout_line_break,K
4.3.4.1.9,על,word,K
4.3.4.1.10,פי,word,K
4.3.4.1.11,שהיא,word,K
4.3.4.1.12,פתוחה,word,K
4.3.4.1.13,לתוכו,word,K
4.3.4.1.14,ולא,word,K
4.3.4.1.15,את,word,K
141vB.22,lb,ms_layout_line_break,K
4.3.4.1.16,החדר,word,K
4.3.4.1.17,שלפנים,word,K
4.3.4.1.18,ממנו,word,K
4.3.4.1.19,ולא,word,K
4.3.4.1.20,את,word,K
4.3.4.1.21,הגג,word,K
4.3.4.1.22,בזמן,word,K
141vB.23,lb,ms_layout_line_break,K
4.3.4.1.23,שיש,word,K
4.3.4.1.24,לו,word,K
4.3.4.1.25,מעקה,word,K
4.3.4.1.26,גבוה,word,K
4.3.4.1.27,עשרה,word,K
4.3.4.1.28,טפחים,word,K
141vB.24,lb,ms_layout_line_break,K
4.3.4.1.29,ר׳,word,K
4.3.4.1.30,יהודה,word,K
4.3.4.1.31,אומ׳,word,K
4.3.4.1.32,אם,word,K
4.3.4.1.33,יש,word,K
4.3.4.1.34,לו,word,K
4.3.4.1.35,צורת,word,K
4.3.4.1.36,הפתח,word,K
141vB.25,lb,ms_layout_line_break,K
4.3.4.1.37,אף,word,K
4.3.4.1.38,על,word,K
4.3.4.1.39,פי,word,K
4.3.4.1.40,שאינו,word,K
4.3.4.1.41,גבוה,word,K
4.3.4.1.42,עשרה,word,K
4.3.4.1.43,טפחין,word,K
141vB.26,lb,ms_layout_line_break,K
4.3.4.1.44,אינו,word,K
4.3.4.1.45,מכור,word,K
4.3.4.2,ab,milestone,K
4.3.4.2.1,לא,word,K
4.3.4.2.2,את,word,K
4.3.4.2.3,הבור,word,K
4.3.4.2.4,ולא,word,K
4.3.4.2.5,את,word,K
141vB.27,lb,ms_layout_line_break,K
4.3.4.2.6,החדות,word,K
4.3.4.2.7,אף,word,K
4.3.4.2.8,על,word,K
4.3.4.2.9,פי,word,K
4.3.4.2.10,שכתב,word,K
4.3.4.2.11,לו,word,K
4.3.4.2.12,עומקה,word,K
141vB.28,lb,ms_layout_line_break,K
4.3.4.2.13,ורומה,word,K
4.3.4.2.14,צריך,word,K
4.3.4.2.15,ליקח,word,K
4.3.4.2.16,לו,word,K
4.3.4.2.17,דרך,word,K
4.3.4.2.18,ומודה,word,K
4.3.4.2.19,ר׳,word,K
141vB.29,lb,ms_layout_line_break,K
4.3.4.2.20,עקיבה,word,K
4.3.4.2.21,בזמן,word,K
4.3.4.2.22,שאמר,word,K
4.3.4.2.23,לו,word,K
4.3.4.2.24,חוץ,word,K
4.3.4.2.25,מאלו,word,K
142rA,cb,ms_structure_new_column,K
142rA.1,lb,ms_layout_line_break,K
4.3.4.2.26,שאינו,word,K
4.3.4.2.27,צריך,word,K
4.3.4.2.28,ליקח,word,K
4.3.4.2.29,לו,word,K
4.3.4.2.30,דרך,word,K
4.3.4.2.31,מכרן,word,K
4.3.4.2.32,לאחר,word,K
142rA.2,lb,ms_layout_line_break,K
4.3.4.2.33,ר׳,word,K
4.3.4.2.34,עקיבה,word,K
4.3.4.2.35,אומ׳,word,K
4.3.4.2.36,אינו,word,K
4.3.4.2.37,צריך,word,K
4.3.4.2.38,ליקח,word,K
4.3.4.2.39,לו,word,K
4.3.4.2.40,דרך,word,K
142rA.3,lb,ms_layout_line_break,K
4.3.4.2.41,וחכמ׳,word,K
4.3.4.2.42,אומ׳,word,K
4.3.4.2.43,צריך,word,K
4.3.4.2.44,ליקח,word,K
4.3.4.2.45,לו,word,K
4.3.4.2.46,דרך,word,K
4.3.4.3,ab,milestone,K
142rA.4,lb,ms_layout_line_break,K
4.3.4.3.1,המוכר,word,K
4.3.4.3.2,את,word,K
4.3.4.3.3,הבית,word,K
4.3.4.3.4,מכר,word,K
4.3.4.3.5,את,word,K
4.3.4.3.6,הדלת,word,K
4.3.4.3.7,אבל,word,K
142rA.5,lb,ms_layout_line_break,K
4.3.4.3.8,לא,word,K
4.3.4.3.9,את,word,K
4.3.4.3.10,המפתיח,word,K
4.3.4.3.11,מכר,word,K
4.3.4.3.12,את,word,K
4.3.4.3.13,המכתשת,word,K
142rA.6,lb,ms_layout_line_break,K
4.3.4.3.14,קבוע,word,K
4.3.4.3.15,אבל,word,K
4.3.4.3.16,לא,word,K
4.3.4.3.17,את,word,K
4.3.4.3.18,המטלטלת,word,K
4.3.4.3.19,מכר,word,K
4.3.4.3.20,את,word,K
142rA.7,lb,ms_layout_line_break,K
4.3.4.3.21,האסטרוביל,word,K
4.3.4.3.22,אבל,word,K
4.3.4.3.23,לא,word,K
4.3.4.3.24,את,word,K
4.3.4.3.25,הקלת,word,K
4.3.4.3.26,מכר,word,K
142rA.8,lb,ms_layout_line_break,K
4.3.4.3.27,תנור,word,K
4.3.4.3.28,מכר,word,K
4.3.4.3.29,כירים,word,K
4.3.4.3.30,בזמן,word,K
4.3.4.3.31,שאמ׳,word,K
4.3.4.3.32,לו,word,K
4.3.4.3.33,הוא,word,K
4.3.4.3.34,וכל,word,K
142rA.9,lb,ms_layout_line_break,K
4.3.4.3.35,מה,word,K
4.3.4.3.36,שבתוכו,word,K
4.3.4.3.37,הרי,word,K
4.3.4.3.38,כולם,word,K
4.3.4.3.39,מכורים,word,K
4.3.4.4,ab,milestone,K
142rA.10,lb,ms_layout_line_break,K
4.3.4.4.1,המוכר,word,K
4.3.4.4.2,את,word,K
4.3.4.4.3,החצר,word,K
4.3.4.4.4,מכר,word,K
4.3.4.4.5,בתים,word,K
4.3.4.4.6,בורות,word,K
4.3.4.4.7,שיחים,word,K
142rA.11,lb,ms_layout_line_break,K
4.3.4.4.8,ומערות,word,K
4.3.4.4.9,אבל,word,K
4.3.4.4.10,לא,word,K
4.3.4.4.11,את,word,K
4.3.4.4.12,המטלטלין,word,K
4.3.4.4.13,בזמן,word,K
142rA.12,lb,ms_layout_line_break,K
4.3.4.4.14,שאמר,word,K
4.3.4.4.15,לו,word,K
4.3.4.4.16,הוא,word,K
4.3.4.4.17,וכל,word,K
4.3.4.4.18,מה,word,K
4.3.4.4.19,שבתוכה,word,K
4.3.4.4.20,הרי,word,K
142rA.13,lb,ms_layout_line_break,K
4.3.4.4.21,כולם,word,K
4.3.4.4.22,מכורים,word,K
4.3.4.4.23,בין,word,K
4.3.4.4.24,כך,word,K
4.3.4.4.25,ובין,word,K
4.3.4.4.26,כך,word,K
4.3.4.4.27,לא,word,K
4.3.4.4.28,מכר,word,K
142rA.14,lb,ms_layout_line_break,K
4.3.4.4.29,את,word,K
4.3.4.4.30,המרחץ,word,K
4.3.4.4.31,ולא,word,K
4.3.4.4.32,את,word,K
4.3.4.4.33,בית,word,K
4.3.4.4.34,הבד,word,K
4.3.4.4.35,שבתוכה,word,K
142rA.15,lb,ms_layout_line_break,K
4.3.4.4.36,ר׳,word,K
4.3.4.4.37,[א]לעזר,word,K
4.3.4.4.38,או׳,word,K
4.3.4.4.39,המוכר,word,K
4.3.4.4.40,את,word,K
4.3.4.4.41,החצר,word,K
4.3.4.4.42,לא,word,K
4.3.4.4.43,מכר,word,K
142rA.16,lb,ms_layout_line_break,K
4.3.4.4.44,אלא,word,K
4.3.4.4.45,אוירה,word,K
4.3.4.4.46,שלחצר,word,K
4.3.4.5,ab,milestone,K
4.3.4.5.1,המוכר,word,K
4.3.4.5.2,את,word,K
142rA.17,lb,ms_layout_line_break,K
4.3.4.5.3,בית,word,K
4.3.4.5.4,הבד,word,K
4.3.4.5.5,מכר,word,K
4.3.4.5.6,את,word,K
4.3.4.5.7,הים,word,K
4.3.4.5.8,ואת,word,K
4.3.4.5.9,הממלל,word,K
4.3.4.5.10,ואת,word,K
142rA.18,lb,ms_layout_line_break,K
4.3.4.5.11,הבתולות,word,K
4.3.4.5.12,אבל,word,K
4.3.4.5.13,לא,word,K
4.3.4.5.14,מכר,word,K
4.3.4.5.15,את,word,K
4.3.4.5.16,הכידון,word,K
142rA.19,lb,ms_layout_line_break,K
4.3.4.5.17,ולא,word,K
4.3.4.5.18,את,word,K
4.3.4.5.19,הגלגל,word,K
4.3.4.5.20,ולא,word,K
4.3.4.5.21,את,word,K
4.3.4.5.22,הקורא,word,K
4.3.4.5.23,בזמן,word,K
4.3.4.5.24,שא[מ]׳,word,K
142rA.20,lb,ms_layout_line_break,K
4.3.4.5.25,לו,word,K
4.3.4.5.26,הוא,word,K
4.3.4.5.27,וכל,word,K
4.3.4.5.28,מה,word,K
4.3.4.5.29,שבתוכו,word,K
4.3.4.5.30,הרי,word,K
4.3.4.5.31,כולם,word,K
4.3.4.5.32,מכורין,word,K
142rA.21,lb,ms_layout_line_break,K
4.3.4.5.33,ר׳,word,K
4.3.4.5.34,[א]לעזר,word,K
4.3.4.5.35,או׳,word,K
4.3.4.5.36,המוכר,word,K
4.3.4.5.37,את,word,K
4.3.4.5.38,בית,word,K
4.3.4.5.39,הבד,word,K
4.3.4.5.40,מכר,word,K
